ID,COORDS_X,COORDS_Y,AGE,BATHROOMS,HOUSESIZE,LOTSIZE,NEWHOME,POSTFIRM,DFLOOD100,DFLOOD500,FIRSTROW,PROXAMEN,DISTAMEN,DISTCBD,DISTHWY,DISTPARK,PRICE
5772,2697342.01756131,359409.613434776,2,2,1539,0.97,1,1,0,1,0,5431.738,3014.883,10633.514,2489.488,5055.764,173900
5773,2703883.10199209,359391.55310582,59,1,988,0.062,0,0,0,0,0,7665.574,781.047,17146.331,3632.206,7896.303,96000
5774,2707159.71559573,359369.55938081,2,2,1531,0.97,1,1,0,0,0,7470.575,976.046,20416.149,3644.235,8526.599,207200
5776,2702890.8907932,359334.191214111,52,3,2040,0.336,1,0,0,0,0,8053.015,393.606,16161.98,3095.783,7749.059,307300
5777,2697352.07244228,359403.598314142,2,2,1539,0.97,1,1,0,1,0,5437.892,3008.729,10644.238,2496.644,5056.493,174000
5778,2707982.20817766,359316.843660325,27,2,960,0.316,0,1,0,0,0,7316.982,1129.639,21253.916,3899.968,8787.597,101500
5779,2703937.8809235,359381.589551224,94,1,1226,0.054,1,0,0,0,0,7660.801,785.82,17201.796,3676.875,7888.316,133000
5780,2704411.31564802,359320.222067725,54,1,936,0.191,0,0,0,0,0,7632.327,814.294,17676.792,4054.744,7859.71,91000
5782,2703662.81464432,359343.995672215,94,1,1322,0.176,1,0,0,0,0,7773.59,673.031,16930.513,3522.392,7841.904,149000
5783,2697361.94406775,359397.691618197,2,2,1539,0.97,1,1,0,1,0,5443.899,3002.722,10654.774,2503.683,5057.228,174000
5784,2707554.22605027,359341.604868237,25,1.5,1120,0.116,1,1,0,0,0,7365.858,1080.763,20813.041,3737.127,8648.18,109000
5786,2715042.07956017,359336.045248871,69,1,1032,0.339,0,0,1,0,1,8278.072,168.549,28297.406,8881.317,11198.867,154300
5787,2708985.73293056,359352.998228451,25,2,1560,0.183,1,1,0,0,0,7218.408,1228.213,22239.898,4289.535,9277.571,171200
5788,2704591.19625672,359306.662172967,79,1,1460,0.553,1,0,0,0,0,7625.005,821.616,17853.637,4193.214,7868.626,153700
5789,2708367.44206643,359330.371029908,24,1.5,1390,0.211,1,1,0,0,0,7236.678,1209.943,21624.939,4016.823,8968.928,141300
5790,2709087.0953388,359342.844166594,23,1,1254,0.183,1,1,0,0,0,7236.938,1209.683,22342.085,4353.001,9319.254,119500
5791,2707302.94560742,359351.05403668,27,2,1813,0.206,0,1,0,0,0,7449.764,996.857,20559.476,3690.26,8551.767,234400
5792,2709384.24865056,359333.538264548,22,1.5,1272,0.183,1,1,0,0,0,7223.593,1223.028,22639.086,4529.265,9464.195,127300
5793,2706012.09807055,359305.601662494,94,1,1126,0.213,1,0,0,0,0,7613.049,833.572,19275.874,3748.094,8109.572,120500
5794,2706074.55083252,359304.829132489,103,1,1152,0.216,1,0,0,0,0,7608.102,838.519,19338.933,3738.178,8124.311,133400
5795,2708827.21866914,359329.952242376,23,2,1904,0.16,1,1,0,0,0,7227.321,1219.3,22080.589,4227.826,9177.324,240900
5796,2704810.2202243,359342.524198559,94,1,1344,0.197,1,0,0,0,0,7583.872,862.749,18075.008,4110.614,7926.892,148400
5797,2706137.07018921,359302.672537526,74,1.5,1510,0.206,1,0,0,0,0,7603.324,843.297,19400.609,3729.549,8139.114,162000
5798,2703475.04962239,359302.666002145,81,1.5,1610,0.25,1,0,0,0,0,7867.679,578.942,16747.104,3438.809,7794.546,191900
5800,2709231.46340952,359315.149420628,23,1,873,0.213,0,1,0,0,0,7262.293,1184.328,22488.62,4456.676,9369.224,87700
5801,2715089.23430956,359278.864612021,75,1,1200,0.368,0,0,1,0,1,8278.33,168.291,28351.872,8952.902,11160.109,185900
5802,2708442.76176788,359303.42287592,23,1,1050,0.211,1,1,0,0,0,7251.922,1194.699,21701.021,4072.505,8977.994,98200
5803,2703740.65520205,359321.803130909,130,1.5,1337,0.105,1,0,0,0,0,7774.26,672.361,17006.136,3587.762,7821.179,233900
5804,2705871.90649494,359298.946054258,44,1,1119,0.344,1,0,0,0,0,7626.313,820.308,19136.671,3784.191,8068.152,103800
5805,2702611.8215161,359319.954741874,84,1.5,2248,0.684,0,0,1,0,1,8210.534,236.087,15885.157,2985.671,7554.44,537500
5807,2706210.46403852,359290.702655788,84,1,1648,0.243,0,0,0,0,0,7608.217,838.404,19474.939,3731.119,8147.11,198300
5808,2704481.47098438,359294.223731294,94,1,1810,0.142,1,0,0,0,0,7654.801,791.82,17751.629,4128.513,7837.43,234500
5809,2706306.99755797,359287.560666703,94,1,1428,0.233,0,0,0,0,0,7601.643,844.978,19571.547,3722.46,8171.146,171300
5810,2703140.32632772,359233.786369084,103,1,1586,0.341,1,0,0,0,0,8034.564,412.057,16419.269,3307.986,7723.814,219800
5811,2707388.70852698,359276.101262891,54,1,864,0.201,1,0,0,0,0,7489.829,956.792,20650.042,3775.282,8516.447,78600
5812,2706486.33686561,359283.712620312,48,1,1368,0.143,0,0,0,0,0,7598.007,848.614,19750.866,3711.366,8220.19,138100
5813,2703886.60035623,359311.957394473,59,1,1080,0.106,1,0,0,0,0,7740.526,706.095,17156.459,3693.004,7817.779,100300
5814,2706587.32388183,359280.171870288,64,1.5,1175,0.143,1,0,0,0,0,7607.446,839.175,19851.205,3709.751,8248.421,113400
5815,2708518.39107466,359276.852730648,23,1.5,1388,0.211,0,1,0,0,0,7266.623,1179.998,21778.328,4129.171,8988.632,150900
5816,2706637.11628182,359278.915340966,56,1,1160,0.148,1,0,0,0,0,7612.115,834.506,19900.937,3709.948,8262.84,106400
5817,2706687.00550499,359278.817469225,56,1,1422,0.143,1,0,0,0,0,7616.278,830.343,19951.751,3710.228,8278.448,137300
5818,2706786.27804673,359276.137090375,54,1,1217,0.143,1,0,0,0,0,7624.334,822.287,20050.265,3712.86,8309.41,112500
5819,2706837.64703455,359274.56616978,62,1,1373,0.143,1,0,0,0,0,7626.606,820.015,20101.492,3715.748,8325.44,131900
5820,2706888.59698684,359273.23701777,54,1,870,0.143,0,0,0,0,0,7625.717,820.904,20152.597,3719.365,8341.457,85100
5821,2706937.15567695,359271.788102859,64,1,999,0.143,1,0,0,0,0,7621.89,824.731,20201.075,3723.395,8356.697,91900
5822,2706986.84475958,359270.404643302,59,1,1373,0.143,1,0,0,0,0,7615.063,831.558,20250.804,3728.208,8372.304,131200
5823,2704753.6441523,359273.49301251,84,1,1364,0.208,0,0,0,0,0,7650.695,795.926,18025.396,4195.173,7853.202,151500
5824,2707046.38981477,359268.880033702,64,1.5,2480,0.2,1,0,0,0,0,7602.946,843.675,20310.649,3734.797,8391.156,397400
5825,2703393.79890724,359264.933922666,54,1,896,0.218,1,0,0,0,0,7927.308,519.313,16669.091,3421.151,7755.336,86500
5826,2707112.33405234,359266.940541229,59,1,1052,0.18,1,0,0,0,0,7585.166,861.455,20376.499,3743.241,8411.804,95700
5827,2707171.01788245,359263.686201442,64,1,1710,0.16,1,0,0,0,0,7567.324,879.297,20436.203,3751.55,8431.048,182100
5828,2715115.78101681,359228.892792705,59,1,1234,0.323,1,0,1,0,1,8299.524,147.097,28375.927,9007.353,11115.356,176000
5829,2707279.21178936,359264.350769459,54,1,1216,0.169,0,0,0,0,0,7535.669,910.952,20542.376,3768.698,8466.129,118100
5830,2708974.22179165,359259.641056765,25,2,2000,0.212,0,1,0,0,0,7324.37,1122.251,22232.177,4373.863,9176.613,280000
5831,2707449.47019773,359256.932154305,62,2,1260,0.197,0,0,0,0,0,7484.148,962.473,20714.871,3802.638,8525.733,133100
5832,2703721.17503521,359272.3250178,53,1,840,0.112,1,0,0,0,0,7828.208,618.413,16991.095,3614.128,7770.027,80200
5834,2703950.38478132,359226.937156997,94,1,1448,0.203,1,0,0,0,0,7806.79,639.831,17227.59,3799.871,7734.071,169400
5835,2703669.44379845,359240.899708009,84,1,1935,0.264,1,0,0,0,0,7873.666,572.955,16941.487,3605.51,7736.733,256600
5836,2708593.49350787,359251.156813315,23,1.5,1364,0.211,0,1,0,0,0,7292.238,1154.383,21855.955,4186.042,9000.856,147700
5840,2709071.91075164,359263.360187484,22,1,1254,0.183,1,1,0,0,0,7314.983,1131.638,22332.015,4411.285,9243.467,121100
5841,2704000.90883724,359213.696904324,26,1,544,0.223,0,1,0,0,0,7805.953,640.668,17278.306,3842.594,7723.467,66600
5842,2703877.6972763,359271.358147721,59,1,1384,0.104,0,0,0,0,0,7782.092,664.529,17150.926,3717.416,7776.846,143900
5843,2707336.52745258,359252.193879749,59,2,924,0.114,0,0,0,0,0,7527.183,919.438,20601.109,3788.506,8477.14,95700
5844,2715158.09056693,359162.193293954,30,2,1940,0.68,1,0,1,0,1,8327.057,119.564,28413.428,9086.08,11053.131,406300
5845,2709366.13810449,359253.390673554,23,1,1216,0.183,1,1,0,0,0,7305.659,1140.962,22625.942,4583.683,9386.479,116000
5846,2714813.48293264,359187.738708611,59,1,1316,0.361,0,0,1,0,0,8333.931,112.69,28043.855,8860.373,11009.448,152100
5847,2707565.30332186,359224.03946636,25,1.5,1600,0.144,0,1,0,0,0,7482.936,963.685,20829.927,3862.245,8534.754,186700
5848,2704054.50560363,359176.213939736,103,1,842,0.336,0,0,0,0,0,7827.844,618.777,17334.732,3905.996,7688.889,108300
5849,2708668.10127206,359224.174065459,24,1.5,1352,0.211,0,1,0,0,0,7320.471,1126.15,21930.439,4242.991,9011.449,145600
5850,2703408.23326255,359131.229377272,108,2.5,2256,0.58,1,0,0,0,0,8049.258,397.363,16693.225,3536.035,7624.288,492400
5852,2709210.1937362,359214.066683487,23,1,1176,0.2,1,1,0,0,0,7363.457,1083.164,22473.62,4527.53,9272.615,112200
5854,2708743.33931285,359199.068179986,24,2,1185,0.211,1,1,0,0,0,7347.562,1099.059,22008.153,4301.008,9025.416,121100
5855,2703869.20190862,359231.275899726,97,2,1526,0.101,0,0,0,0,0,7823.593,623.028,17145.741,3742.294,7735.922,213900
5856,2704182.94676239,359183.371273751,94,1,744,0.2,1,0,0,0,0,7792.553,654.068,17462.304,3989.318,7702.891,85100
5857,2708933.40761241,359154.545528943,25,2,1216,0.318,1,1,0,0,0,7407.191,1039.43,22198.728,4428.778,9081.432,125300
5860,2704234.75309482,359171.382034774,94,1,1166,0.155,1,0,0,0,0,7799.925,646.696,17515.309,4034.541,7694.121,128600
5861,2707665.20847716,359205.529128359,6,3,2657,0.144,1,1,0,0,0,7472.778,973.843,20931.597,3901.935,8559.173,601500
5862,2703461.43652164,359103.290763407,14,4,2432,0.441,0,1,0,0,0,8059.938,386.683,16749.323,3589.18,7597.893,554800
5863,2708829.51920883,359163.182699367,24,1.5,1136,0.235,1,1,0,0,0,7389.414,1057.207,22094.007,4370.733,9036.443,112100
5864,2714912.24235925,359167.204826147,49,1,988,0.218,0,0,1,0,0,8398.036,48.585,28156.395,8935.362,11012.723,120100
5865,2704277.45439363,359161.142790739,103,1,1327,0.153,1,0,0,0,0,7806.127,640.494,17558.797,4071.893,7687.044,162500
5866,2702792.7505503,359180.694352532,52,3,2040,0.336,1,0,1,0,1,8236.118,210.503,16079.012,3190.79,7567.659,415900
5867,2709057.04910574,359183.9192719,23,1,1254,0.183,1,1,0,0,0,7393.396,1053.225,22322.278,4470.866,9167.138,121300
5868,2704355.1216572,359165.08476827,103,1,1440,0.223,1,0,0,0,0,7794.26,652.361,17633.609,4122.072,7697.98,181300
5869,2703859.98651971,359184.317960075,94,1,1574,0.138,1,0,0,1,0,7871.71,574.911,17139.684,3771.365,7688.511,181600
5870,2709350.95015713,359166.269861007,22,1.5,1821,0.216,0,1,0,0,0,7404.47,1042.151,22616.629,4654.554,9295.389,233600
5871,2703506.62566089,359083.666838848,103,1.5,1390,0.288,1,0,0,0,0,8066.703,379.918,16796.223,3632.089,7578.334,190700
5872,2704495.22928503,359147.127753809,74,1,816,0.229,1,0,0,0,0,7799.176,647.445,17776.062,4236.748,7693.302,81500
5874,2707666.65348074,359155.92468637,7,2,2044,0.14,0,1,0,0,0,7521.361,925.26,20936.743,3950.57,8514.217,337200
5875,2704562.16416031,359143.221017803,13,2.5,2320,0.091,1,1,0,0,0,7796.726,649.895,17843.526,4288.71,7696.784,420500
5876,2715236.18854336,359099.090889096,24,1.5,2221,0.349,1,1,1,0,1,8315.074,131.547,28488.771,9172.398,11015.818,506800
5877,2704607.12494903,359140.875508997,40,1,1476,0.114,1,0,0,0,0,7794.879,651.742,17888.503,4323.461,7699.648,150700
5878,2704661.54233246,359141.487870538,64,1,1344,0.121,1,0,0,0,0,7791.261,655.36,17947.276,4358.663,7704.987,131900
5879,2704743.92720792,359134.95151819,79,1,792,0.244,1,0,0,0,0,7795.39,651.231,18017.519,4332.734,7707.185,81400
5880,2703543.21748645,359064.971606181,94,2,1992,0.284,1,0,0,0,0,8073.676,372.945,16834.961,3668.718,7560.967,327200
5881,2704821.95357906,359134.325384841,19,1,1020,0.162,1,1,0,0,0,7800.991,645.63,18113.039,4295.338,7714.703,104200
5882,2704848.26984503,359054.823271143,30,2,1920,0.293,1,0,0,0,0,7842.24,604.381,18117.148,4332.258,7673.923,261200
5883,2705598.76271402,359135.272960309,34,2,2112,0.114,1,0,0,0,0,7791.161,655.46,18876.985,4011.506,7847.712,304500
5885,2705737.63411909,359120.490009755,54,1,1363,0.355,1,0,0,0,0,7804.35,642.271,19016.998,3988.23,7864.468,134000
5886,2705864.40163144,359144.687166181,20,1.5,1446,0.193,1,1,0,0,0,7779.156,667.465,19141.291,3934.902,7917.953,162600
5887,2704999.05354518,359039.445819718,59,4,2236,0.812,1,0,0,0,0,7884.235,562.386,18288.607,4300.805,7655.405,375000
5890,2703849.53605351,359141.24002603,76,1,912,0.095,0,0,0,1,0,7915.595,531.026,17133.832,3797.849,7645.374,91500
5891,2703574.13988201,359051.811704453,74,1.5,1883,0.297,0,0,0,0,0,8078.357,368.264,16866.818,3698.102,7547.789,269400
5892,2706002.23885728,359112.876280918,59,1,1126,0.135,0,0,0,0,0,7806.037,640.584,19281.099,3939.593,7920.41,112500
5893,2706051.41124734,359079.678923045,61,1,914,0.21,0,0,0,0,0,7834.121,612.5,19332.791,3963.741,7901.101,92300
5894,2706101.91945622,359078.391427403,61,1,1456,0.21,0,0,0,0,0,7830.269,616.352,19383.089,3956.839,7913.323,156500
5895,2706152.30237983,359077.544241704,61,1,1043,0.21,1,0,0,0,0,7826.377,620.244,19433.634,3950.517,7925.93,98600
5897,2706201.55446582,359076.42583136,61,1,1347,0.21,1,0,0,0,0,7822.606,624.015,19482.809,3944.996,7938.47,132500
5898,2706251.73968056,359075.209687905,62,1,1392,0.21,0,0,0,0,0,7818.748,627.873,19532.856,3939.981,7951.546,147000
5899,2706302.04892302,359073.82522899,62,1,886,0.21,0,0,0,0,0,7814.952,631.669,19582.909,3935.662,7964.856,89700
5900,2702909.97699652,359113.863135228,94,1,736,0.61,1,0,1,0,1,8242.68,203.941,16200.774,3299.527,7597.401,122300
5902,2706352.11260776,359072.580730558,8,1,1740,0.21,1,1,0,0,0,7811.168,635.453,19632.838,3931.988,7978.422,227900
5903,2706401.97712442,359072.085835806,59,2,999,0.21,1,0,0,0,0,7806.878,639.743,19682.976,3928.445,7992.815,101200
5904,2706451.51221275,359070.800740676,58,1,978,0.21,1,0,0,0,0,7808.626,637.995,19732.311,3926.426,8006.44,92000
5905,2706501.6166215,359069.511099395,39,1.5,1094,0.21,1,0,0,0,0,7812.881,633.74,19782.355,3924.52,8021.027,109100
5906,2706551.60561942,359068.01559401,52,1.5,1015,0.21,1,0,0,0,0,7817.089,629.532,19831.901,3923.258,8035.755,99200
5907,2708688.79375154,358989.508180144,59,1,1747,0.553,1,0,0,0,0,7548.713,897.908,21965.948,4454.863,8820.501,189200
5908,2706601.3142393,359067.997838769,62,1,832,0.21,0,0,0,0,0,7821.229,625.392,19882.308,3922.475,8051.165,85200
5909,2706650.5606879,359065.941642228,61,1,863,0.21,1,0,0,0,0,7825.708,620.913,19930.761,3922.841,8065.758,82700
5910,2706699.5536813,359064.863748223,58,1,836,0.21,0,0,0,0,0,7829.978,616.643,19980.065,3923.539,8081.16,85200
5911,2709310.10073441,359054.500776173,23,2,1534,0.321,1,1,0,0,0,7505.803,940.818,22582.824,4711.38,9192.473,174400
5912,2703677.63529053,359102.616716169,81,2,1840,0.13,1,0,0,0,0,7997.349,449.272,16961.973,3714.796,7605.158,253800
5913,2706749.29730641,359063.688507338,53,1,1337,0.21,0,0,0,0,0,7834.303,612.318,20029.497,3924.906,8096.831,138700
5914,2707576.15127937,359082.571649193,26,1.5,1520,0.151,0,1,0,0,0,7614.492,832.129,20851.942,4004.098,8407.935,174700
5915,2706799.75590637,359062.886088787,61,1,660,0.21,1,0,0,0,0,7838.546,608.075,20080.176,3926.926,8113.028,67900
5917,2709043.88721165,359089.650107026,22,1,1216,0.267,0,1,0,0,0,7490.534,956.087,22313.37,4547.263,9073.827,126400
5918,2707993.1704841,359066.248542486,18,2,1637,0.283,0,1,0,0,0,7548.742,897.879,21273.333,4123.383,8576.003,211400
5920,2706976.30110881,359057.910690448,42,3,2767,0.253,1,0,0,0,0,7824.59,622.031,20255.689,3939.054,8169.044,588800
5921,2707067.20231565,359056.555895319,49,1,1052,0.525,1,0,0,0,0,7799.175,647.446,20347.183,3948.341,8198.423,99600
5922,2707668.54619658,359105.290360457,7,2.5,2711,0.137,1,1,0,0,0,7570.518,876.103,20942.096,3999.818,8468.792,619400
5923,2714949.79068893,359098.397976276,59,1,1234,0.323,1,0,1,0,0,8377.22,69.401,28202.096,9017.355,10952.721,139300
5924,2707223.18087408,359094.598726805,54,1.5,1653,0.199,1,0,0,0,0,7711.696,734.925,20500.728,3926.901,8290.347,181200
5925,2703915.27739136,359087.986547321,94,2,1228,0.361,1,0,0,1,0,7963.059,483.562,17183.899,3873.415,7585.732,143500
5928,2707457.83774815,359004.536710667,3,2,1898,0.43,1,1,0,0,0,7724.396,722.225,20741.488,4055.537,8291.8,296900
5930,2708766.12621391,358977.455655475,59,1,1125,0.541,0,0,0,0,0,7565.952,880.669,22046.311,4503.784,8846.468,110100
5931,2704327.79550688,359030.844370626,44,2.5,3071,0.448,1,0,0,0,0,7928.703,517.918,17620.181,4198.378,7563.649,781200
5933,2702956.78719936,359067.627305416,103,1,1852,0.596,1,0,1,0,1,8264.317,182.304,16252.635,3363.145,7562.913,395000
5934,2709199.37550937,359047.905797256,23,2,1534,0.304,1,1,0,0,0,7529.264,917.357,22476.222,4661.663,9126.665,174800
5935,2714752.17009516,359052.687324866,39,2,1421,0.229,1,0,1,0,0,8208.954,237.667,28014.292,8954.599,10866.14,160000
5936,2705862.64612408,359078.368407626,87,1,2208,0.208,1,0,0,0,0,7845.645,600.976,19144.653,4000.313,7852.879,336900
5939,2708843.57375284,358961.211376749,59,2,1355,0.503,1,0,0,0,0,7589.538,857.083,22124.735,4553.804,8870.943,140200
5940,2704206.226244,358941.886531488,56,3,2714,0.798,1,0,0,0,0,8026.719,419.902,17505.265,4177.392,7467.618,587500
5942,2704653.11899397,359030.689375334,54,1,730,0.134,1,0,0,0,0,7894.83,551.791,17942.262,4427.231,7601.331,72900
5943,2704736.22535084,359026.347455808,3,3.5,2424,0.371,1,1,0,0,0,7901.681,544.94,18037.608,4422.921,7603.376,541500
5944,2714857.65888479,359015.848658371,40,2,1356,0.356,1,0,1,0,0,8256.752,189.869,28122.71,9047.172,10850.902,154100
5945,2703828.85096838,359044.315309642,85,1,1604,0.215,0,0,0,0,0,8013.935,432.686,17125.72,3862.115,7547.649,205000
5947,2707670.08083965,359054.101536263,6,3,2689,0.133,1,1,0,0,0,7620.598,826.023,20947.658,4050.014,8422.568,630700
5948,2704577.1531994,359038.840714759,103,1,1560,0.245,1,0,0,0,0,7900.843,545.778,17867.975,4372.27,7593.23,207700
5949,2705527.3904549,359057.710815746,30,2,2001,0.219,0,0,0,0,0,7867.359,579.262,18812.299,4104.63,7758.775,300000
5950,2703659.06969666,359053.123634107,69,1,1152,0.109,1,0,0,0,0,8054.64,391.981,16949.22,3747.334,7550.175,116900
5951,2708919.30471154,358944.279008852,59,1,1648,0.458,1,0,0,0,0,7611.918,834.703,22200.433,4602.527,8895.52,172900
5952,2714924.03120655,358966.089591576,6,1,1120,0.352,1,1,1,0,0,8268.918,177.703,28179.581,9106.909,10826.455,135700
5953,2705350.1522514,359013.421121897,59,2,1152,0.421,1,0,0,0,0,7911.852,534.769,18639.889,4200.806,7682.043,120600
5954,2704008.29494218,358950.354840751,55,2,1603,0.429,1,0,0,0,0,8060.457,386.164,17311.049,4048.24,7458.318,192800
5955,2704087.96303184,359036.623106241,5,4,2214,0.97,1,1,0,0,0,7958.543,488.078,17381.129,4035.585,7546.474,454200
5956,2704122.49245276,359025.947492274,5,4,2156,0.97,1,1,0,0,0,7954.2,492.421,17416.789,4062.828,7543.477,429500
5957,2704141.77797571,359031.009656937,5,4,2178,0.97,1,1,0,0,0,7952.595,494.026,17434.786,4075.439,7543.783,438400
5958,2705152.38547015,359039.013334874,30,2,2001,0.199,0,0,0,0,0,7886.204,560.417,18440.222,4244.792,7674.989,301000
5959,2704104.77708642,359029.476553693,5,4,2178,0.97,0,1,0,0,0,7957.616,489.005,17398.731,4049.856,7543.741,465500
5960,2711211.06079287,359010.026661984,53,1,651,0.272,1,0,0,0,0,7105.372,1341.249,24483.286,6008.31,10103.41,61700
5962,2704160.48928754,359032.888364625,5,4,2214,0.97,1,1,0,0,0,7947.385,499.236,17453.44,4085.701,7548.379,453200
5963,2705733.76120665,359000.579852653,64,1,1200,0.347,1,0,0,0,0,7924.171,522.45,19023.277,4105.49,7746.815,118200
5965,2709021.07886325,358980.435193901,23,1.5,992,0.295,1,1,0,0,0,7589.085,857.536,22302.057,4624.714,8977.49,100300
5966,2706000.16358483,359024.494397687,49,1.5,1120,0.073,0,0,0,0,0,7894.079,552.542,19286.402,4026.832,7834.544,117900
5967,2703573.07635099,358981.600214735,94,2,1182,0.141,1,0,0,0,0,8144.952,301.669,16872.178,3753.609,7478.621,152500
5968,2715142.36207331,358929.945890584,7,2,1260,0.498,1,1,1,0,0,8404.475,42.146,28421.665,9275.788,10830.371,194500
5969,2707225.61134406,359004.548443997,14,2,1066,0.184,1,1,0,0,0,7796.733,649.888,20510.211,4016.972,8206.734,121500
5970,2707672.05708108,359003.368256984,5,3,2659,0.128,1,1,0,0,0,7669.72,776.901,20953.262,4099.287,8377.293,622600
5971,2705860.39102431,358989.607884167,66,2,1340,0.309,1,0,0,0,0,7934.932,511.689,19149.758,4088.162,7765.586,146800
5972,2707984.41272068,358971.861938079,18,2,1148,0.247,1,1,0,0,0,7642.95,803.671,21271.946,4210.073,8487.171,125400
5973,2703659.66060392,359010.196702296,56,1,871,0.083,1,0,0,0,0,8094.283,352.338,16955.581,3782.512,7508.149,87700
5974,2703884.66082031,358942.266125047,77,3,2650,0.288,1,0,0,0,0,8101.876,344.745,17190.551,3978.883,7443.754,586100
5975,2708140.74781073,358976.50127218,21,1.5,1325,0.146,0,1,0,0,0,7614.567,832.054,21423.523,4253.987,8557.275,148700
5977,2715342.07353507,358944.635300102,94,1,777,0.286,1,0,1,0,1,8338.422,108.199,28608.995,9362.545,10892.524,135500
5978,2703943.29064225,358924.991653203,80,2.5,2788,0.4,1,0,0,0,0,8098.063,348.558,17246.503,4021.849,7434.733,662500
5979,2703800.33783947,358978.121176729,87,2.5,2170,0.131,1,0,0,0,0,8084.652,361.969,17105.576,3897.354,7480.752,379700
5980,2711179.59482974,358951.012256837,53,2,960,0.337,1,0,0,0,0,7170.028,1276.593,24456.007,6024.343,10036.672,90800
5981,2705154.58673744,358980.347579646,26,2,1600,0.199,0,1,0,0,0,7945.556,501.065,18448.307,4299.093,7616.744,206600
5982,2707594.45349535,358945.742492769,26,1.5,1512,0.153,1,1,0,0,0,7741.837,704.784,20881.432,4139.316,8292.327,166400
5983,2709143.58521197,358901.991485893,59,1,924,0.247,1,0,0,0,0,7675.672,770.949,22428.626,4753.953,8972.916,85700
5984,2703616.80012292,358948.533112297,69,2,1240,0.141,1,0,0,0,0,8166.832,279.789,16917.178,3806.618,7444.508,142400
5986,2708206.9573671,358868.073091475,54,1,1040,0.474,1,0,0,0,0,7707.811,738.81,21496.86,4374.218,8492.307,96800
5988,2715355.38018831,358838.350056443,20,1.5,1860,0.312,1,1,1,0,1,8384.35,62.271,28638.357,9456.237,10804.371,397400
5989,2704822.96836386,358948.422524094,55,1,925,0.237,0,0,0,0,0,7977.921,468.7,18107.4,4464.364,7536.491,95700
5990,2705997.29693868,358899.53005716,63,1,1200,0.212,1,0,0,0,0,8018.86,427.761,19294.87,4150.534,7712.984,120000
5991,2707673.33515916,358952.079240661,5,4,3499,0.125,1,1,0,0,0,7720.226,726.395,20959.077,4149.947,8330.785,1415400
5992,2706047.04410926,358898.188820657,61,1,1080,0.212,1,0,0,0,0,8015.114,431.507,19344.393,4143.488,7724.948,106300
5993,2706097.73138221,358896.903863787,58,1,1700,0.212,1,0,0,0,0,8011.299,435.322,19394.914,4136.908,7737.456,193000
5994,2703667.45694815,358935.87986509,77,2,1400,0.105,1,0,0,0,0,8163.526,283.095,16972.743,3849.001,7433.213,171000
5995,2706148.11059553,358895.847737995,58,1.5,1360,0.212,1,0,0,0,0,8007.482,439.139,19445.311,4130.94,7750.254,144600
5996,2709198.40654152,358893.037752486,57,1,1023,0.236,1,0,0,0,0,7684.2,762.421,22483.926,4791.209,8992.866,94400
5997,2706196.98597348,358894.668058126,44,2,1399,0.212,1,0,0,0,0,8003.794,442.827,19494.086,4125.752,7762.926,156200
