ID,COORDS_X,COORDS_Y,AGE,BATHROOMS,BEDROOMS,HOUSESIZE,LOTSIZE,NEWHOME,POSTFIRM,FIRSTROW,DISTAMEN,DISTCBD,DISTHWY,DISTPARK,PROXAMEN,AGEnorm,HOUSESIZEnorm,LOTSIZEnorm,BEDROOMSnorm,RESIDnorm,DFLOOD100,DFLOOD500,PRICE_REGR,PRICE_KRIGING
191.0,2693678.590353163,399909.35804775445,94.0,1.0,3.0,1320.0,1.64,1.0,0.0,0,1002.656,39856.326,745.583,12531.756,7443.964999999999,0.6593406593406593,0.19594594594594594,0.6404495743310747,0.1,0.7156928957489842,1.0,0.0,136700.0,156800.0
193.0,2694240.9080332657,399925.9875662703,41.0,2.0,3.0,1624.0,0.981,1.0,0.0,0,1469.079,39938.564,855.824,12952.154,6977.5419999999995,0.8534798534798534,0.2472972972972973,0.5836374125987531,0.1,0.6844939745696554,0.0,0.0,174500.0,101700.0
194.0,2694537.086540968,399919.4755401017,95.0,1.0,4.0,1521.0,0.641,1.0,0.0,0,1785.882,39988.75,922.074,13238.824,6660.739,0.6556776556776557,0.22989864864864865,0.5365912888836423,0.13333333333333333,0.6687762559797895,1.0,1.0,155300.0,123800.0
196.0,2693114.5315082436,399656.65452397027,22.0,2.0,0.0,1740.0,4.04,1.0,1.0,1,351.821,39493.927,344.169,11873.424,8094.799999999999,0.9230769230769231,0.2668918918918919,0.7401207230909177,0.0,0.7238993768435815,1.0,0.0,332600.0,157400.0
204.0,2693964.417827966,399785.9245291877,64.0,2.0,5.0,2806.0,0.429,1.0,0.0,0,1168.966,39726.067,630.626,12638.387,7277.654999999999,0.7692307692307692,0.4469594594594595,0.4921952321148094,0.16666666666666666,0.6908880319798479,1.0,0.0,498500.0,217800.0
206.0,2693822.7995035234,399705.08498347155,49.0,2.0,3.0,1540.0,2.51,0.0,0.0,0,1117.392,39654.903,557.951,12572.635,7329.228999999999,0.8241758241758241,0.23310810810810811,0.6875005081686042,0.1,0.6931811912531661,0.0,0.0,181500.0,111700.0
211.0,2695108.8757384755,399573.38530383975,9.0,2.5,3.0,2436.0,6.69,1.0,1.0,0,2142.841,39742.281,697.365,13523.418,6303.779999999999,0.9706959706959707,0.3844594594594595,0.7958815152901819,0.1,0.6224220852513979,1.0,1.0,488400.0,99000.0
212.0,2694601.130794174,399701.82541657984,54.0,1.0,2.0,990.0,0.479,1.0,0.0,0,1787.569,39786.112,724.39,13198.772,6659.052,0.8058608058608059,0.14020270270270271,0.5043832782217402,0.06666666666666667,0.6516068379300276,1.0,1.0,78100.0,57500.0
213.0,2694406.6058100546,399672.2098335437,52.0,1.0,0.0,1421.0,0.351,1.0,0.0,0,1572.326,39697.552,627.02,12987.975,6874.294999999999,0.8131868131868132,0.21300675675675676,0.4700099810214145,0.0,0.6587679648316886,1.0,1.0,120000.0,86300.0
216.0,2694599.669847366,399584.9506673129,21.0,1.0,2.0,1144.0,0.506,1.0,1.0,0,1742.956,39665.527,604.82,13142.257,6703.664999999999,0.9267399267399268,0.1662162162162162,0.5104457081184173,0.06666666666666667,0.6435023001795436,1.0,1.0,98200.0,52400.0
226.0,2694823.2357264515,399390.59222478536,54.0,2.0,4.0,1670.0,0.842,0.0,0.0,0,1898.527,39536.93,486.086,13266.292,6548.093999999999,0.8058608058608059,0.25506756756756754,0.5667453658708606,0.13333333333333333,0.6485738796760833,1.0,1.0,173300.0,95000.0
