ID1,BATHROOM_1,AGE_1,TOT_SQ_F_1,TOTAL_AC_1,NEWHOME_1,POSTFIRM_1,DFLOOD_A_1,DFLOOD_X_1,FIRSTROW_1,PROXAMEN_1,DISTAMEN_1,DISTCBD1_1,DISTHWY_1,DISTPARK_1,PRICE
658.0,1.0,22.0,1300.0,0.467,1.0,1.0,1.0,0.0,0,5863.365999999999,2583.255,40865.467,8485.717,27951.537,108500.0
660.0,2.0,8.0,1782.0,0.344,0.0,1.0,1.0,0.0,0,7059.575999999999,1387.045,34112.223,2146.765,12829.736,231100.0
663.0,2.0,6.0,1404.0,0.344,1.0,1.0,1.0,0.0,0,7155.442999999999,1291.178,34068.813,2239.914,12733.168,155100.0
664.0,2.0,10.0,1674.0,0.991,1.0,1.0,1.0,0.0,1,8112.440999999999,334.18,33804.291,3105.359,11724.487,314100.0
666.0,2.0,24.0,960.0,0.344,1.0,1.0,1.0,0.0,0,7306.3859999999995,1140.235,34001.404,2386.599,12580.83,89700.0
667.0,2.0,5.0,1064.0,0.344,0.0,1.0,1.0,0.0,0,7402.252999999999,1044.368,33958.426,2479.823,12484.305,122000.0
672.0,2.5,84.0,2178.0,1.56,1.0,0.0,1.0,0.0,0,5061.271999999999,3385.349,34565.921,162.985,14986.707,281500.0
674.0,1.0,59.0,1152.0,9.03,1.0,0.0,0.0,0.0,0,4400.302,4046.319,34673.132,514.569,15726.025,117400.0
676.0,1.0,15.0,864.0,0.482,0.0,1.0,1.0,0.0,0,6660.145999999999,1786.475,34096.813,1774.462,13285.99,81300.0
677.0,2.0,10.0,784.0,0.344,0.0,1.0,0.0,0.0,0,7697.003999999999,749.617,33829.78,2764.272,12189.236,99600.0
680.0,2.0,2.0,1512.0,0.356,1.0,1.0,1.0,0.0,0,5424.436999999999,3022.184,40496.329,8619.691,27499.033,164300.0
681.0,2.0,30.0,1238.0,0.344,1.0,0.0,1.0,0.0,0,7803.963999999999,642.657,33784.487,2865.269,12082.528,124100.0
684.0,1.0,49.0,1326.0,2.19,1.0,0.0,1.0,0.0,0,6983.344999999999,1463.276,33877.961,2106.961,12980.962,115600.0
686.0,2.0,15.0,1152.0,1.03,1.0,1.0,0.0,0.0,0,3974.731999999999,4471.889,34941.141,939.194,16131.94,108800.0
687.0,1.0,33.0,408.0,0.97,1.0,0.0,1.0,0.0,0,5469.379999999999,2977.241,40510.512,8583.097,27543.111,43800.0
688.0,3.0,29.0,3000.0,0.976,1.0,1.0,1.0,0.0,1,8219.438999999998,227.182,33602.903,3253.457,11671.172,1075700.0
695.0,2.0,32.0,2248.0,1.175,1.0,0.0,1.0,0.0,0,5858.625999999999,2587.995,40588.384,8216.684,27927.628,288900.0
699.0,1.0,32.0,2032.0,1.535,1.0,0.0,1.0,0.0,0,5336.767,3109.854,40255.435,8479.153,27406.133,216400.0
705.0,2.0,28.0,740.0,0.688,1.0,1.0,1.0,0.0,1,8164.676999999999,281.944,33498.946,3238.073,11774.909,113700.0
707.0,1.73,22.0,384.0,0.959,0.0,1.0,1.0,0.0,1,7959.594999999999,487.026,33491.425,3060.956,12013.391,81800.0
711.0,2.0,16.0,1902.0,6.0,1.0,1.0,0.0,1.0,0,2565.624999999999,5880.996,35188.72,2459.203,17793.837,239000.0
712.0,2.0,2.0,3303.0,1.898,1.0,1.0,1.0,0.0,0,7646.243999999999,800.377,33345.041,2832.313,12343.218,1076000.0
717.0,1.0,40.0,2428.0,0.734,1.0,0.0,1.0,0.0,0,5786.450999999999,2660.17,40390.02,8086.587,27860.121,304800.0
719.0,2.0,28.0,2032.0,0.462,1.0,1.0,1.0,0.0,0,5969.513999999999,2477.107,40514.347,8003.883,28042.734,230100.0
721.0,2.0,49.0,1742.0,0.97,1.0,0.0,1.0,0.0,0,5508.627999999999,2937.993,40271.742,8291.259,27580.6,167700.0
722.0,1.5,17.0,1085.0,0.854,1.0,1.0,1.0,0.0,0,5174.977999999999,3271.643,39996.679,8402.929,27249.542,93300.0
726.0,1.0,54.0,1716.0,0.306,1.0,0.0,1.0,0.0,0,5555.226999999999,2891.394,40241.114,8202.885,27629.212,148700.0
728.0,2.0,27.0,1392.0,5.77,0.0,1.0,0.0,1.0,0,1891.3239999999996,6555.297,35393.171,3240.363,18641.302,142700.0
730.0,1.0,30.0,672.0,0.982,1.0,0.0,1.0,0.0,1,8119.9529999999995,326.668,33254.677,3271.72,11867.556,99300.0
732.0,1.0,54.0,3055.0,0.392,1.0,0.0,1.0,0.0,0,5559.546999999999,2887.074,40174.192,8126.47,27636.174,530400.0
733.0,2.0,49.0,2844.0,0.669,1.0,0.0,1.0,0.0,0,5836.833999999999,2609.787,40301.917,7930.622,27915.125,479100.0
734.0,3.0,25.0,1456.0,9.54,1.0,1.0,1.0,0.0,0,6248.8189999999995,2197.802,40396.848,7529.898,28342.217,191500.0
736.0,1.0,44.0,1494.0,0.359,1.0,0.0,1.0,0.0,0,5590.228999999999,2856.392,40099.605,8010.076,27671.001,121400.0
737.0,2.5,21.0,2136.0,9.52,0.0,1.0,1.0,0.0,0,4614.528999999999,3832.092,33902.32,268.893,15681.688,361500.0
741.0,1.0,29.0,1056.0,0.459,0.0,1.0,1.0,0.0,0,5611.521999999999,2835.099,40002.349,7874.859,27703.051,86600.0
744.0,1.0,2.0,988.0,0.475,1.0,1.0,1.0,0.0,0,5603.012999999999,2843.608,39923.829,7792.645,27706.678,92500.0
747.0,2.0,38.0,1752.0,0.463,1.0,0.0,1.0,0.0,0,5625.653999999999,2820.967,39874.506,7700.47,27743.647,170800.0
750.0,2.0,2.0,896.0,0.321,1.0,1.0,1.0,0.0,0,5888.561,2558.06,39987.554,7481.406,28024.878,91700.0
753.0,2.0,7.0,1569.0,0.97,1.0,1.0,1.0,0.0,0,5222.620999999999,3224.0,39580.946,7878.629,27348.248,167700.0
754.0,1.0,64.0,1308.0,0.436,1.0,0.0,1.0,0.0,0,5403.909,3042.712,39653.77,7721.464,27542.755,101200.0
755.0,1.0,32.0,1257.0,0.971,1.0,0.0,1.0,0.0,0,5939.173999999999,2507.447,39958.989,7367.989,28096.974,103000.0
763.0,0.5,34.0,790.0,1.84,1.0,0.0,1.0,0.0,0,5451.472,2995.149,39503.733,7447.073,27652.921,62400.0
764.0,4.0,2.0,3504.0,1.205,1.0,1.0,1.0,0.0,0,7687.116999999999,759.504,32682.994,2798.4,12610.464,1387400.0
767.0,1.0,94.0,1340.0,0.459,1.0,0.0,1.0,0.0,0,5882.276,2564.345,39836.965,7279.803,28069.038,123000.0
771.0,1.5,35.0,960.0,0.584,1.0,0.0,1.0,0.0,0,5162.960999999999,3283.66,33483.185,273.733,15203.746,75100.0
774.0,1.0,14.0,976.0,0.459,1.0,1.0,1.0,0.0,0,5625.594999999999,2821.026,39606.364,7335.091,27832.343,82500.0
779.0,2.0,2.0,1008.0,0.854,1.0,1.0,1.0,0.0,0,5916.437999999999,2530.183,39731.386,7081.835,28149.225,104000.0
785.0,1.0,44.0,2560.0,0.463,1.0,0.0,1.0,0.0,0,5220.350999999999,3226.27,33357.559,261.576,15265.096,327300.0
793.0,1.5,24.0,1600.0,0.848,1.0,1.0,1.0,0.0,0,5919.097999999999,2527.523,39637.49,6955.45,28179.351,151200.0
802.0,1.0,94.0,1792.0,5.21,0.0,0.0,1.0,0.0,1,5616.882,2829.739,32995.935,604.322,15007.211,313200.0
804.0,2.0,7.0,1316.0,0.732,1.0,1.0,1.0,0.0,0,4962.602999999999,3484.018,33273.214,160.421,15792.543,126900.0
808.0,2.0,2.0,1542.0,1.96,1.0,1.0,1.0,0.0,1,5440.201999999999,3006.419,32995.582,344.68,15311.603,239500.0
811.0,2.0,2.0,1782.0,0.817,1.0,1.0,1.0,0.0,0,5325.124,3121.497,39098.013,7090.021,27626.93,215200.0
813.0,1.0,94.0,720.0,0.392,1.0,0.0,1.0,0.0,0,5210.950999999999,3235.67,33063.717,70.482,15605.044,63900.0
814.0,1.0,33.0,800.0,1.232,0.0,0.0,1.0,0.0,0,5019.120999999999,3427.5,33087.94,162.698,15867.818,66700.0
815.0,1.0,54.0,1040.0,3.14,0.0,0.0,1.0,0.0,0,6212.605,2234.016,39554.147,6423.285,28561.236,91700.0
818.0,1.0,54.0,1280.0,0.616,1.0,0.0,1.0,0.0,0,5381.275,3065.346,32971.034,251.951,15429.973,96300.0
820.0,2.0,2.0,1904.0,0.612,1.0,1.0,1.0,0.0,0,6033.748,2412.873,39437.5,6528.361,28378.982,247000.0
822.0,1.0,34.0,1780.0,0.292,1.0,0.0,1.0,0.0,0,5877.035999999999,2569.585,39354.777,6646.943,28212.287,165600.0
824.0,1.0,44.0,1200.0,0.395,1.0,0.0,1.0,0.0,0,5263.755999999999,3182.865,32892.699,70.601,15672.98,88200.0
825.0,2.0,3.0,1012.0,0.273,1.0,1.0,1.0,0.0,0,5895.817999999999,2550.803,39296.647,6577.348,28224.743,101500.0
826.0,1.0,43.0,1134.0,0.422,1.0,0.0,1.0,0.0,0,5427.6669999999995,3018.954,32859.615,262.49,15461.987,84000.0
827.0,2.0,23.0,1344.0,4.5,0.0,1.0,0.0,0.0,1,5969.4569999999985,2477.164,32584.311,850.559,14888.553,214400.0
828.0,1.5,60.0,974.0,0.459,1.0,0.0,1.0,0.0,0,5079.546999999999,3367.074,32981.638,123.586,15864.531,73300.0
831.0,1.0,44.0,660.0,1.019,1.0,0.0,1.0,0.0,0,6054.891,2391.73,39242.195,6389.486,28340.614,55800.0
832.0,1.5,44.0,2268.0,0.482,0.0,0.0,1.0,0.0,0,5733.9569999999985,2712.664,39037.489,6596.556,28000.868,283800.0
833.0,1.0,44.0,908.0,1.113,0.0,0.0,1.0,0.0,0,4976.036999999999,3470.584,32934.643,256.156,16039.495,71700.0
835.0,1.0,22.0,1560.0,0.845,0.0,1.0,1.0,0.0,0,5536.886999999999,2909.734,38870.871,6694.691,27783.268,147600.0
839.0,1.0,94.0,1214.0,0.292,0.0,0.0,1.0,0.0,0,5476.0779999999995,2970.543,32706.37,267.824,15518.443,111300.0
842.0,1.0,28.0,2016.0,3.81,1.0,1.0,1.0,0.0,0,4722.749,3723.872,32903.504,539.577,16387.352,220400.0
843.0,0.5,9.0,880.0,0.478,1.0,1.0,1.0,0.0,0,5305.959999999999,3140.661,32715.095,71.565,15745.242,72200.0
844.0,2.0,21.0,1344.0,0.595,0.0,1.0,1.0,0.0,0,5844.174999999999,2602.446,32503.037,648.077,15158.397,129000.0
845.0,1.0,44.0,528.0,0.423,1.0,0.0,1.0,0.0,0,5779.188999999999,2667.432,38950.98,6496.489,28017.27,47600.0
846.0,1.0,39.0,1560.0,0.292,0.0,0.0,1.0,0.0,0,6000.571999999999,2446.049,39076.233,6347.73,28244.165,140600.0
849.0,2.0,2.0,1008.0,0.513,1.0,1.0,1.0,0.0,0,5517.991999999999,2928.629,38725.685,6617.322,27733.802,101300.0
850.0,2.5,1.0,1516.0,0.559,1.0,1.0,1.0,0.0,0,5513.1759999999995,2933.445,32597.902,281.997,15547.363,170300.0
851.0,2.0,8.0,1944.0,1.575,1.0,1.0,1.0,0.0,0,5390.305999999999,3056.315,38546.621,6623.123,27586.238,244100.0
856.0,1.0,32.0,1680.0,8.58,1.0,0.0,0.0,0.0,0,4368.177,4078.444,32849.238,900.91,16847.812,200900.0
857.0,2.0,17.0,1532.0,0.347,0.0,1.0,1.0,0.0,0,5337.915999999999,3108.705,32570.726,81.095,15795.651,153100.0
858.0,1.0,28.0,1824.0,0.824,1.0,1.0,1.0,0.0,0,5779.000999999999,2667.62,38773.103,6374.871,27979.949,175300.0
859.0,1.5,32.0,1692.0,1.027,1.0,0.0,1.0,0.0,0,5116.842999999999,3329.778,32636.464,148.194,16038.281,155900.0
860.0,1.0,25.0,1000.0,0.43,0.0,1.0,1.0,0.0,0,5534.812999999999,2911.808,32486.801,283.755,15592.988,81900.0
861.0,2.0,24.0,1556.0,8.76,1.0,1.0,0.0,0.0,1,6283.972,2162.649,32122.712,1056.2,14845.339,287800.0
869.0,1.5,28.0,1692.0,0.53,1.0,1.0,1.0,0.0,0,5358.880999999999,3087.74,32432.312,88.888,15847.216,153700.0
871.0,2.0,26.0,2336.0,1.399,1.0,1.0,1.0,0.0,0,6248.534,2198.087,38889.093,5953.778,28431.534,323000.0
874.0,2.0,2.0,1568.0,0.349,1.0,1.0,1.0,0.0,0,5875.897999999999,2570.723,38636.26,6163.16,28053.555,176100.0
875.0,2.0,2.0,1152.0,0.474,1.0,1.0,1.0,0.0,0,5714.897999999999,2731.723,38502.258,6231.289,27889.526,117300.0
876.0,2.0,24.0,1400.0,0.707,1.0,1.0,1.0,0.0,0,5368.389999999999,3078.231,32276.58,98.215,15911.753,123200.0
877.0,2.0,2.0,2052.0,0.648,1.0,1.0,1.0,0.0,0,5569.8499999999985,2876.771,38383.44,6292.895,27742.928,279500.0
881.0,1.0,33.0,1216.0,0.491,0.0,0.0,1.0,0.0,0,5120.975999999999,3325.645,32367.166,146.045,16163.931,98200.0
887.0,1.0,94.0,1832.0,0.426,1.0,0.0,1.0,0.0,0,5371.721,3074.9,32064.135,121.341,15993.381,190000.0
891.0,2.0,7.0,1352.0,0.5,1.0,1.0,1.0,0.0,0,5366.0819999999985,3080.539,31982.234,128.912,16027.507,132000.0
894.0,1.0,28.0,1674.0,0.722,0.0,1.0,1.0,0.0,0,5355.133,3091.488,31889.231,136.787,16067.832,155100.0
906.0,2.5,1.0,3165.0,5.28,1.0,1.0,0.0,1.0,0,2629.2119999999995,5817.409,32701.022,2682.824,19148.004,900400.0
911.0,2.0,12.0,1008.0,5.12,1.0,1.0,0.0,1.0,0,2483.6849999999995,5962.936,32787.295,2872.734,19343.736,100700.0
914.0,1.0,48.0,1008.0,4.41,1.0,0.0,1.0,0.0,0,5755.216999999999,2691.404,37850.461,5488.265,28026.218,85700.0
949.0,1.73,49.0,720.0,7.84,0.0,0.0,0.0,0.0,0,4199.663999999999,4246.957,31704.627,807.053,17328.693,82600.0
950.0,1.0,48.0,1008.0,4.41,1.0,0.0,1.0,0.0,0,6147.778999999999,2298.842,38049.051,5171.064,28452.425,87100.0
969.0,1.0,45.0,960.0,1.012,0.0,0.0,1.0,0.0,0,5769.009999999999,2677.611,37761.313,5338.818,28087.875,78300.0
1028.0,1.0,28.0,1100.0,1.205,0.0,1.0,1.0,0.0,0,5204.802999999999,3241.818,31198.445,210.909,16349.959,90000.0
1034.0,2.0,39.0,1542.0,15.61,1.0,0.0,1.0,0.0,0,6246.043,2200.578,30467.296,1408.51,15308.283,233800.0
1037.0,1.0,29.0,1341.0,1.155,1.0,1.0,1.0,0.0,0,5543.374,2903.247,30979.545,580.806,16020.191,108400.0
1038.0,3.0,42.0,2135.0,1.006,1.0,0.0,1.0,0.0,0,5044.062999999999,3402.558,31145.199,102.074,16516.208,251100.0
1041.0,2.0,2.0,2478.0,1.028,1.0,1.0,1.0,0.0,0,5129.447999999999,3317.173,31042.426,216.724,16434.445,410800.0
1046.0,1.0,27.0,1504.0,0.827,1.0,1.0,0.0,1.0,0,3089.329999999999,5357.291,32098.538,2460.47,19207.278,121600.0
1047.0,2.0,17.0,1400.0,1.39,1.0,1.0,0.0,1.0,0,2955.8909999999996,5490.73,32184.39,2614.536,19355.566,127600.0
1057.0,2.0,3.0,1404.0,0.636,1.0,1.0,0.0,1.0,0,3356.668999999999,5089.952,31877.999,2195.336,18995.29,141200.0
1061.0,2.0,2.0,2052.0,0.615,1.0,1.0,0.0,1.0,0,3444.6499999999996,5001.971,31806.26,2107.23,18924.381,266300.0
1067.0,2.0,6.0,1120.0,0.638,1.0,1.0,0.0,1.0,0,3634.9129999999996,4811.708,31651.158,1916.515,18771.533,104800.0
1069.0,2.0,5.0,1876.0,0.933,1.0,1.0,1.0,0.0,0,5346.867999999999,3099.753,30540.425,634.243,16221.07,227400.0
1072.0,1.0,12.0,1508.0,16.98,0.0,1.0,1.0,0.0,0,6210.121999999999,2236.499,29908.75,1495.528,15555.33,263100.0
1073.0,2.0,21.0,1568.0,0.721,0.0,1.0,0.0,1.0,0,3075.1219999999994,5371.499,31948.236,2605.672,19482.164,152400.0
1074.0,2.0,14.0,1216.0,0.565,1.0,1.0,0.0,1.0,0,3209.6139999999996,5237.007,31851.41,2463.806,19356.407,106800.0
1080.0,1.0,57.0,824.0,0.544,1.0,0.0,0.0,1.0,0,4027.0019999999995,4419.619,31331.789,1522.317,18458.232,60700.0
1081.0,1.5,39.0,1305.0,4.02,1.0,0.0,0.0,0.0,1,7748.3189999999995,698.302,29344.068,3516.968,13480.216,203900.0
1082.0,2.0,18.0,1344.0,0.459,1.0,1.0,0.0,1.0,0,3406.7019999999993,5039.919,31694.247,2266.703,19196.011,117700.0
1083.0,2.0,6.0,1120.0,0.518,1.0,1.0,0.0,1.0,0,4124.588999999999,4322.032,31252.66,1423.552,18379.927,105500.0
1084.0,2.0,7.0,1344.0,0.459,1.0,1.0,0.0,1.0,0,3506.709999999999,4939.911,31615.484,2165.93,19113.448,128200.0
1085.0,2.0,9.0,1344.0,5.84,1.0,1.0,0.0,1.0,0,2915.3629999999994,5531.258,31857.005,2890.923,19909.563,147500.0
1087.0,2.0,9.0,1650.0,0.459,1.0,1.0,0.0,1.0,0,3606.092999999999,4840.528,31537.496,2065.536,19031.173,169800.0
1089.0,1.5,44.0,1274.0,0.723,1.0,0.0,1.0,0.0,0,7509.431999999999,937.189,29493.297,2910.99,14102.893,115600.0
1095.0,2.0,6.0,1248.0,0.498,1.0,1.0,0.0,0.0,0,4321.165999999999,4125.455,31093.032,1224.394,18222.973,127600.0
1097.0,2.0,11.0,1716.0,0.746,1.0,1.0,0.0,1.0,0,3330.9039999999995,5115.717,31658.423,2407.617,19400.269,178700.0
1098.0,2.0,10.0,1571.0,0.828,1.0,1.0,1.0,0.0,0,5568.954,2877.667,30230.425,713.774,16318.479,163300.0
1099.0,1.5,17.0,1386.0,0.437,1.0,1.0,0.0,1.0,0,3879.761999999999,4566.859,31342.607,1772.569,18772.561,120200.0
1100.0,1.0,21.0,1050.0,0.482,1.0,1.0,0.0,0.0,0,4420.525,4026.096,31011.025,1125.007,18146.555,87400.0
1103.0,2.0,16.0,1680.0,0.739,1.0,1.0,0.0,1.0,0,3389.078999999999,5057.542,31582.585,2367.737,19395.031,166400.0
1104.0,2.0,5.0,1144.0,0.459,1.0,1.0,0.0,1.0,0,4010.7389999999996,4435.882,31221.853,1654.652,18695.11,108500.0
1105.0,2.0,8.0,1372.0,0.461,1.0,1.0,1.0,0.0,0,4521.653999999999,3924.967,30927.253,1024.063,18069.574,131300.0
1106.0,2.0,14.0,1870.0,0.918,1.0,1.0,0.0,1.0,0,4156.118999999999,4290.502,31106.128,1508.642,18579.028,206900.0
1109.0,2.0,17.0,1218.0,0.472,1.0,1.0,1.0,0.0,0,4623.142,3823.479,30842.325,923.651,17994.339,105800.0
1114.0,2.0,9.0,1176.0,0.467,1.0,1.0,1.0,0.0,0,4724.322999999999,3722.298,30757.17,824.011,17920.59,108100.0
1115.0,2.0,7.0,1008.0,0.456,0.0,1.0,0.0,0.0,0,4303.405999999999,4143.215,30990.416,1359.248,18459.228,106000.0
1122.0,2.0,11.0,1152.0,0.509,1.0,1.0,0.0,1.0,0,3970.703999999999,4475.917,31157.947,1766.163,18878.892,104000.0
1124.0,1.0,21.0,1340.0,0.482,1.0,1.0,0.0,0.0,0,4500.223999999999,3946.397,30835.374,1159.594,18300.415,116200.0
1125.0,2.0,2.0,1344.0,0.52,1.0,1.0,0.0,0.0,0,4121.538999999999,4325.082,31029.804,1621.452,18772.956,144900.0
1126.0,2.0,9.0,1296.0,0.683,1.0,1.0,0.0,1.0,0,3481.2919999999995,4965.329,31407.739,2330.067,19456.817,121100.0
1129.0,1.0,35.0,1051.0,5.05,1.0,0.0,0.0,0.0,0,3310.8459999999995,5135.775,31368.637,2569.148,19798.6,94400.0
1130.0,2.0,2.0,1512.0,0.476,1.0,1.0,0.0,0.0,0,4210.743999999999,4235.877,30963.634,1529.489,18696.101,170600.0
1131.0,2.5,86.0,2050.0,33.57,1.0,0.0,1.0,0.0,1,7697.080999999999,749.54,37818.663,2747.053,30345.741,1327800.0
1132.0,2.0,4.0,1404.0,0.477,1.0,1.0,1.0,0.0,0,4599.8409999999985,3846.78,30753.685,1061.321,18226.105,140700.0
1134.0,1.0,32.0,1890.0,1.039,1.0,0.0,1.0,0.0,0,5862.722999999999,2583.898,29930.802,818.705,16377.572,187700.0
1135.0,2.0,2.0,1728.0,0.479,1.0,1.0,0.0,0.0,0,4309.802999999999,4136.818,30891.899,1426.026,18608.137,210600.0
1136.0,2.0,17.0,1438.0,0.553,1.0,1.0,0.0,1.0,0,3787.842999999999,4658.778,31207.944,2004.401,19158.131,131100.0
1138.0,2.0,16.0,1218.0,0.463,0.0,1.0,1.0,0.0,0,4697.249,3749.372,30672.274,966.627,18156.542,113200.0
1140.0,1.0,7.0,1008.0,0.472,1.0,1.0,1.0,0.0,0,5131.472999999999,3315.148,30414.352,421.688,17625.952,87400.0
1142.0,2.0,2.0,1836.0,0.465,1.0,1.0,0.0,0.0,0,4417.466999999999,4029.154,30808.666,1317.083,18520.856,234100.0
1148.0,1.0,34.0,1025.0,1.025,1.0,0.0,1.0,0.0,0,5953.531999999999,2493.089,29838.227,850.96,16397.244,80900.0
1150.0,2.0,4.0,1836.0,0.504,1.0,1.0,0.0,0.0,0,4527.118999999999,3919.502,30716.723,1211.213,18443.653,230600.0
1151.0,2.0,6.0,1120.0,0.918,0.0,1.0,1.0,0.0,0,4892.523999999999,3554.097,30510.429,775.468,18015.533,113500.0
1154.0,1.0,44.0,1349.0,1.339,1.0,0.0,1.0,0.0,0,5650.070999999999,2796.55,30029.068,193.951,17095.746,106900.0
1155.0,1.0,22.0,1330.0,0.769,0.0,1.0,1.0,0.0,0,5391.563999999999,3055.057,30205.966,146.523,17411.099,115100.0
1159.0,1.0,4.0,884.0,0.473,1.0,1.0,1.0,0.0,0,5022.8009999999995,3423.82,30418.703,631.528,17890.653,79400.0
1161.0,2.0,10.0,1404.0,0.488,1.0,1.0,0.0,0.0,0,3724.4839999999995,4722.137,31119.834,2131.519,19383.215,141800.0
1162.0,2.0,31.0,1540.0,1.021,1.0,0.0,1.0,0.0,0,6026.022999999999,2420.598,29764.172,876.941,16413.165,146000.0
1165.0,2.0,2.0,1512.0,0.461,1.0,1.0,1.0,0.0,0,4767.385999999999,3679.235,30541.404,959.851,18233.408,159800.0
1169.0,1.5,36.0,1275.0,0.934,1.0,0.0,1.0,0.0,0,6095.607999999999,2351.013,29692.762,901.719,16429.204,107100.0
1178.0,1.5,7.0,1360.0,0.989,0.0,1.0,1.0,0.0,0,5698.969999999999,2747.651,29935.195,144.864,17219.479,140100.0
1180.0,2.0,5.0,1886.0,0.761,0.0,1.0,0.0,0.0,0,4878.466999999999,3568.154,30351.861,919.448,18308.167,258500.0
1182.0,1.5,35.0,1500.0,9.94,0.0,0.0,1.0,0.0,0,7000.789999999999,1445.831,37037.736,2827.706,29724.152,200300.0
1184.0,2.0,11.0,1704.0,3.43,0.0,1.0,0.0,0.0,0,4004.489999999999,4442.131,30812.142,1886.983,19266.141,219500.0
1187.0,1.0,22.0,1104.0,0.563,1.0,1.0,1.0,0.0,0,5495.022999999999,2951.598,30046.64,142.911,17511.837,86900.0
1188.0,2.0,8.0,1680.0,0.459,1.0,1.0,1.0,0.0,0,6246.094999999999,2200.526,29540.863,984.322,16427.148,187900.0
1189.0,2.0,2.0,2052.0,1.015,1.0,1.0,1.0,0.0,0,4712.061999999999,3734.559,30413.254,1123.125,18532.168,272700.0
1190.0,1.5,2.0,1980.0,0.459,1.0,1.0,1.0,0.0,0,6312.196999999999,2134.424,29480.754,1090.08,16335.675,256600.0
1192.0,2.0,1.0,2129.0,1.04,1.0,1.0,1.0,0.0,0,6433.855999999999,2012.765,29364.958,1242.619,16224.0,316900.0
1195.0,1.5,26.0,1325.0,0.483,1.0,1.0,1.0,0.0,0,5932.612999999999,2514.008,29746.904,401.084,17021.265,111900.0
1197.0,2.5,86.0,2050.0,33.57,1.0,0.0,0.0,0.0,0,2171.700999999999,6274.92,33587.028,5839.852,25102.501,840600.0
1200.0,2.0,3.0,2052.0,1.634,1.0,1.0,1.0,0.0,0,5455.994999999999,2990.626,29972.355,288.866,17750.14,279900.0
1204.0,1.5,26.0,1050.0,0.493,0.0,1.0,1.0,0.0,0,5959.092999999999,2487.528,29699.253,381.691,17078.568,90900.0
1207.0,1.0,27.0,1450.0,0.459,1.0,1.0,1.0,0.0,0,5774.276,2672.345,29816.314,137.995,17309.062,119200.0
1208.0,2.0,9.0,1751.0,0.915,1.0,1.0,1.0,0.0,0,6247.385999999999,2199.235,29487.97,758.028,16746.9,202000.0
1210.0,1.5,25.0,1000.0,0.481,1.0,1.0,1.0,0.0,0,5983.601999999999,2463.019,29648.963,358.722,17142.519,82100.0
1215.0,2.0,26.0,864.0,0.456,0.0,1.0,1.0,0.0,0,5815.263999999999,2631.357,29741.16,128.036,17373.584,77500.0
1216.0,1.0,22.0,1152.0,5.18,1.0,1.0,0.0,0.0,0,4154.216999999999,4292.404,30505.499,1789.348,19348.162,110600.0
1217.0,2.0,13.0,1248.0,0.484,1.0,1.0,1.0,0.0,0,5857.376999999999,2589.244,36266.231,3509.81,28590.446,117600.0
1222.0,1.0,26.0,1325.0,0.468,1.0,1.0,1.0,0.0,0,6004.902999999999,2441.718,29596.648,332.03,17212.947,107700.0
1223.0,2.0,44.0,2076.0,1.865,1.0,0.0,1.0,0.0,0,5687.045999999999,2759.575,36081.277,3519.446,28452.475,239400.0
1224.0,2.0,3.0,1848.0,0.463,1.0,1.0,1.0,0.0,0,5601.146999999999,2845.474,36015.26,3558.98,28371.521,226100.0
1226.0,2.0,4.0,1998.0,0.463,1.0,1.0,1.0,0.0,0,5428.403999999999,3018.217,35882.199,3637.741,28209.082,257000.0
1227.0,3.0,17.0,2848.0,0.47,0.0,1.0,1.0,0.0,0,5859.446999999999,2587.174,36214.165,3440.269,28614.987,588600.0
1232.0,1.0,26.0,1325.0,0.483,1.0,1.0,1.0,0.0,0,5856.924999999999,2589.696,29657.628,117.44,17445.311,106500.0
1235.0,1.0,26.0,1000.0,0.481,1.0,1.0,1.0,0.0,0,6023.066999999999,2423.554,29541.003,301.863,17290.514,78500.0
1240.0,1.0,30.0,1212.0,0.461,1.0,0.0,1.0,0.0,0,5858.946999999999,2587.674,36162.942,3371.97,28639.156,97200.0
1242.0,1.0,59.0,784.0,0.57,0.0,0.0,1.0,0.0,0,6170.563999999999,2276.057,36345.614,3144.327,28965.679,65800.0
1244.0,1.0,25.0,1075.0,0.476,1.0,1.0,1.0,0.0,0,6043.088,2403.533,29476.168,273.321,17372.917,84900.0
1245.0,2.0,21.0,1025.0,0.492,1.0,1.0,1.0,0.0,0,5900.380999999999,2546.24,29558.997,105.214,17530.47,88300.0
1248.0,2.0,54.0,1430.0,0.532,0.0,0.0,1.0,0.0,0,6287.190999999999,2159.43,29360.777,613.758,17019.137,132400.0
1255.0,1.5,43.0,1560.0,0.532,1.0,0.0,1.0,0.0,0,6300.896999999999,2145.724,29320.921,588.79,17079.276,138100.0
1256.0,1.5,20.0,975.0,0.482,1.0,1.0,1.0,0.0,0,5887.173999999999,2559.447,36089.004,3218.832,28722.15,83000.0
1258.0,1.0,59.0,896.0,0.513,0.0,0.0,1.0,0.0,0,6162.463,2284.158,36285.572,3064.248,28993.775,73300.0
1266.0,1.5,21.0,1952.0,0.482,0.0,1.0,1.0,0.0,0,6056.805999999999,2389.815,29406.804,239.083,17466.407,224000.0
1267.0,1.5,20.0,975.0,0.482,1.0,1.0,1.0,0.0,0,5668.226999999999,2778.394,35884.126,3264.394,28540.347,82300.0
